property,date,season,recommended_price,currency,lead_days,lead_factor,final_price
Tankah 3BR Beachfront,2026-09-09,low,637.5,USD,204,0.9,573.75
Tankah 3BR Beachfront,2026-09-10,low,637.5,USD,205,0.9,573.75
Tankah 3BR Beachfront,2026-09-11,low,733.12,USD,206,0.9,659.81
Tankah 3BR Beachfront,2026-09-12,low,733.12,USD,207,0.9,659.81
Tankah 3BR Beachfront,2026-09-13,low,733.12,USD,208,0.9,659.81
Tankah 3BR Beachfront,2026-09-14,low,637.5,USD,209,0.9,573.75
Tankah 3BR Beachfront,2026-09-15,low,637.5,USD,210,0.9,573.75
Tankah 3BR Beachfront,2026-09-16,low,637.5,USD,211,0.9,573.75
Tankah 3BR Beachfront,2026-09-17,low,637.5,USD,212,0.9,573.75
Tankah 3BR Beachfront,2026-09-18,low,733.12,USD,213,0.9,659.81
Tankah 3BR Beachfront,2026-09-19,low,733.12,USD,214,0.9,659.81
Tankah 3BR Beachfront,2026-09-20,low,733.12,USD,215,0.9,659.81
Tankah 3BR Beachfront,2026-09-21,low,637.5,USD,216,0.9,573.75
Tankah 3BR Beachfront,2026-09-22,low,637.5,USD,217,0.9,573.75
Tankah 3BR Beachfront,2026-09-23,low,637.5,USD,218,0.9,573.75
Tankah 3BR Beachfront,2026-09-24,low,637.5,USD,219,0.9,573.75
Tankah 3BR Beachfront,2026-09-25,low,733.12,USD,220,0.9,659.81
Tankah 3BR Beachfront,2026-09-26,low,733.12,USD,221,0.9,659.81
Tankah 3BR Beachfront,2026-09-27,low,733.12,USD,222,0.9,659.81
Tankah 3BR Beachfront,2026-09-28,low,637.5,USD,223,0.9,573.75
Tankah 3BR Beachfront,2026-09-29,low,637.5,USD,224,0.9,573.75
Tankah 3BR Beachfront,2026-09-30,low,637.5,USD,225,0.9,573.75
Tankah 3BR Beachfront,2026-10-01,low,637.5,USD,226,0.9,573.75
Tankah 3BR Beachfront,2026-10-02,low,733.12,USD,227,0.9,659.81
Tankah 3BR Beachfront,2026-10-03,low,733.12,USD,228,0.9,659.81
Tankah 3BR Beachfront,2026-10-04,low,733.12,USD,229,0.9,659.81
Tankah 3BR Beachfront,2026-10-05,low,637.5,USD,230,0.9,573.75
Tankah 3BR Beachfront,2026-10-06,low,637.5,USD,231,0.9,573.75
Tankah 3BR Beachfront,2026-10-07,low,637.5,USD,232,0.9,573.75
Tankah 3BR Beachfront,2026-10-08,low,637.5,USD,233,0.9,573.75
Tankah 3BR Beachfront,2026-10-09,low,733.12,USD,234,0.9,659.81
Tankah 3BR Beachfront,2026-10-10,low,733.12,USD,235,0.9,659.81
Tankah 3BR Beachfront,2026-10-11,low,733.12,USD,236,0.9,659.81
Tankah 3BR Beachfront,2026-10-12,low,637.5,USD,237,0.9,573.75
Tankah 3BR Beachfront,2026-10-13,low,637.5,USD,238,0.9,573.75
Tankah 3BR Beachfront,2026-10-14,low,637.5,USD,239,0.9,573.75
Tankah 3BR Beachfront,2026-10-15,low,637.5,USD,240,0.9,573.75
Tankah 3BR Beachfront,2026-10-16,low,733.12,USD,241,0.9,659.81
Tankah 3BR Beachfront,2026-10-17,low,733.12,USD,242,0.9,659.81
Tankah 3BR Beachfront,2026-10-18,low,733.12,USD,243,0.9,659.81
Tankah 3BR Beachfront,2026-10-19,low,637.5,USD,244,0.9,573.75
Tankah 3BR Beachfront,2026-10-20,low,637.5,USD,245,0.9,573.75
Tankah 3BR Beachfront,2026-10-21,low,637.5,USD,246,0.9,573.75
Tankah 3BR Beachfront,2026-10-22,low,637.5,USD,247,0.9,573.75
Tankah 3BR Beachfront,2026-10-23,low,733.12,USD,248,0.9,659.81
Tankah 3BR Beachfront,2026-10-24,low,733.12,USD,249,0.9,659.81
Tankah 3BR Beachfront,2026-10-25,low,733.12,USD,250,0.9,659.81
Tankah 3BR Beachfront,2026-10-26,low,637.5,USD,251,0.9,573.75
Tankah 3BR Beachfront,2026-10-27,low,637.5,USD,252,0.9,573.75
Tankah 3BR Beachfront,2026-10-28,low,637.5,USD,253,0.9,573.75
Tankah 3BR Beachfront,2026-10-29,low,637.5,USD,254,0.9,573.75
Tankah 3BR Beachfront,2026-10-30,low,733.12,USD,255,0.9,659.81
Tankah 3BR Beachfront,2026-10-31,low,733.12,USD,256,0.9,659.81
Tankah 3BR Beachfront,2026-11-01,low,733.12,USD,257,0.9,659.81
Tankah 3BR Beachfront,2026-11-02,low,637.5,USD,258,0.9,573.75
Tankah 3BR Beachfront,2026-11-03,low,637.5,USD,259,0.9,573.75
Tankah 3BR Beachfront,2026-11-04,low,637.5,USD,260,0.9,573.75
Tankah 3BR Beachfront,2026-11-05,low,637.5,USD,261,0.9,573.75
Tankah 3BR Beachfront,2026-11-06,low,733.12,USD,262,0.9,659.81
Tankah 3BR Beachfront,2026-11-07,low,733.12,USD,263,0.9,659.81
Tankah 3BR Beachfront,2026-11-08,low,733.12,USD,264,0.9,659.81
Tankah 3BR Beachfront,2026-11-09,low,637.5,USD,265,0.9,573.75
Tankah 3BR Beachfront,2026-11-10,low,637.5,USD,266,0.9,573.75
Tankah 3BR Beachfront,2026-11-11,low,637.5,USD,267,0.9,573.75
Tankah 3BR Beachfront,2026-11-12,low,637.5,USD,268,0.9,573.75
Tankah 3BR Beachfront,2026-11-13,low,733.12,USD,269,0.9,659.81
Tankah 3BR Beachfront,2026-11-14,low,733.12,USD,270,0.9,659.81
Tankah 3BR Beachfront,2026-11-15,low,733.12,USD,271,0.9,659.81
Tankah 3BR Beachfront,2026-11-16,low,637.5,USD,272,0.9,573.75
Tankah 3BR Beachfront,2026-11-17,low,637.5,USD,273,0.9,573.75
Tankah 3BR Beachfront,2026-11-18,low,637.5,USD,274,0.9,573.75
Tankah 3BR Beachfront,2026-11-19,low,637.5,USD,275,0.9,573.75
Tankah 3BR Beachfront,2026-11-20,low,733.12,USD,276,0.9,659.81
Tankah 3BR Beachfront,2026-11-21,low,733.12,USD,277,0.9,659.81
Tankah 3BR Beachfront,2026-11-22,low,733.12,USD,278,0.9,659.81
Tankah 3BR Beachfront,2026-11-23,low,637.5,USD,279,0.9,573.75
Tankah 3BR Beachfront,2026-11-24,low,637.5,USD,280,0.9,573.75
Tankah 3BR Beachfront,2026-11-25,low,637.5,USD,281,0.9,573.75
Tankah 3BR Beachfront,2026-11-26,low,637.5,USD,282,0.9,573.75
Tankah 3BR Beachfront,2026-11-27,low,733.12,USD,283,0.9,659.81
Tankah 3BR Beachfront,2026-11-28,low,733.12,USD,284,0.9,659.81
Tankah 3BR Beachfront,2026-11-29,low,733.12,USD,285,0.9,659.81
Tankah 3BR Beachfront,2026-11-30,low,637.5,USD,286,0.9,573.75
Tankah 3BR Beachfront,2026-12-01,high,1050.0,USD,287,0.9,945.0
Tankah 3BR Beachfront,2026-12-02,high,1050.0,USD,288,0.9,945.0
Tankah 3BR Beachfront,2026-12-03,high,1050.0,USD,289,0.9,945.0
Tankah 3BR Beachfront,2026-12-04,high,1207.5,USD,290,0.9,1086.75
Tankah 3BR Beachfront,2026-12-05,high,1207.5,USD,291,0.9,1086.75
Tankah 3BR Beachfront,2026-12-06,high,1207.5,USD,292,0.9,1086.75
Tankah 3BR Beachfront,2026-12-07,high,1050.0,USD,293,0.9,945.0
Tankah 3BR Beachfront,2026-12-08,high,1050.0,USD,294,0.9,945.0
Tankah 3BR Beachfront,2026-12-09,high,1050.0,USD,295,0.9,945.0
Tankah 3BR Beachfront,2026-12-10,high,1050.0,USD,296,0.9,945.0
Tankah 3BR Beachfront,2026-12-11,high,1207.5,USD,297,0.9,1086.75
Tankah 3BR Beachfront,2026-12-12,high,1207.5,USD,298,0.9,1086.75
Tankah 3BR Beachfront,2026-12-13,high,1207.5,USD,299,0.9,1086.75
Tankah 3BR Beachfront,2026-12-14,high,1050.0,USD,300,0.9,945.0
Tankah 3BR Beachfront,2026-12-15,high,1050.0,USD,301,0.9,945.0
Tankah 3BR Beachfront,2026-12-16,high,1050.0,USD,302,0.9,945.0
Tankah 3BR Beachfront,2026-12-17,high,1050.0,USD,303,0.9,945.0
Tankah 3BR Beachfront,2026-12-18,high,1207.5,USD,304,0.9,1086.75
Tankah 3BR Beachfront,2026-12-19,high,1207.5,USD,305,0.9,1086.75
Tankah 3BR Beachfront,2026-12-20,high,1207.5,USD,306,0.9,1086.75
Tankah 3BR Beachfront,2026-12-21,high,1050.0,USD,307,0.9,945.0
Tankah 3BR Beachfront,2026-12-22,high,1050.0,USD,308,0.9,945.0
Tankah 3BR Beachfront,2026-12-23,high,1050.0,USD,309,0.9,945.0
Tankah 3BR Beachfront,2026-12-24,high,1050.0,USD,310,0.9,945.0
Tankah 3BR Beachfront,2026-12-25,high,1207.5,USD,311,0.9,1086.75
Tankah 3BR Beachfront,2026-12-26,high,1207.5,USD,312,0.9,1086.75
Tankah 3BR Beachfront,2026-12-27,high,1207.5,USD,313,0.9,1086.75
Tankah 3BR Beachfront,2026-12-28,high,1050.0,USD,314,0.9,945.0
Tankah 3BR Beachfront,2026-12-29,high,1050.0,USD,315,0.9,945.0
Tankah 3BR Beachfront,2026-12-30,high,1050.0,USD,316,0.9,945.0
Tankah 3BR Beachfront,2026-12-31,high,1050.0,USD,317,0.9,945.0
